u,i
4273,1109
2153,1903
3500,1159
3211,1056
4106,2689
2897,2586
655,1697
2501,2586
2530,1072
4046,1103
5381,3008
183,2641
3168,605
690,1883
3420,1580
1214,1102
2769,307
2862,498
4784,1971
1697,2976
1301,2976
2760,2473
1679,2370
2489,1421
3377,1883
5932,263
4259,2500
147,1082
2199,1093
3042,2536
3441,2807
3694,1001
2233,677
1512,163
1097,1641
1227,933
1062,2586
5482,1905
4802,2146
1476,1637
2555,1667
2429,2494
4768,283
3369,837
4484,524
4420,2983
3027,1073
4579,761
750,1883
398,677
2602,1082
124,1606
4057,837
1476,482
4497,1109
5596,263
2165,1458
4785,987
2717,1971
3498,2536
907,1493
4871,761
4743,761
880,2299
1974,1109
575,2417
812,1606
4770,305
4856,1577
4788,130
1087,498
4798,1572
5189,1228
1701,1889
3514,386
4639,761
5284,1465
4936,1
2417,524
5693,172
2544,299
5247,1583
5627,1804
3791,2357
4906,1290
181,1335
1356,1073
1299,539
1700,1637
5330,305
40,1103
695,2495
825,1787
2189,2178
2471,1110
4150,2825
382,1217
1249,3054
1872,27
2369,833
3578,155
2454,2634
4663,1131
1581,2480
3016,1583
3523,3077
5753,2451
796,2146
3406,987
3000,299
4464,140
5338,896
546,1217
2726,1228
3574,3015
2137,833
1447,386
798,2192
2968,761
5707,1702
5371,2507
1159,3137
5842,1338
3589,290
3768,2507
5275,3176
5865,9
474,1
4770,1728
470,2511
3369,1455
5924,589
838,1217
3233,2348
4301,2189
2613,2640
5173,2118
5603,1702
97,1182
3172,1291
3165,120
3442,2872
1117,982
3753,290
4190,1045
4570,512
3854,1096
5929,2811
3661,1455
2379,2594
3346,131
2635,305
5343,435
3342,2641
1141,2507
2605,2348
3001,2348
2197,833
115,2111
5767,1702
139,253
5581,2478
3282,1809
3380,2344
231,2471
50,181
943,987
3935,122
664,1572
2844,1583
2942,2118
3895,2975
1283,1809
1966,1085
109,761
1241,1583
2531,305
5824,2586
2147,2594
934,120
2496,1250
4139,2554
2771,3175
3454,2451
5264,677
5443,2894
5097,2257
928,305
279,2111
4451,1328
3857,589
4227,122
1799,3015
1052,1280
637,2758
3663,2975
3350,2478
2381,2616
3384,2062
3778,1235
5648,266
2131,2441
4037,2627
4428,2283
2847,1076
4182,2981
3287,1348
1635,1456
3989,2586
4338,2740
1817,3190
4916,2976
3995,122
4960,2494
2470,2257
2747,845
3996,2976
3390,722
1590,932
3861,307
3546,1235
4322,1456
1782,1102
2558,1323
4917,2797
5812,266
4548,456
2079,1096
1683,1096
2982,2590
4539,2622
2770,2145
5375,2894
455,2471
1079,3052
5681,1099
3103,1015
2633,2786
1563,2118
1516,2272
4243,1698
485,1532
5896,2192
514,18
359,3113
1042,137
2214,358
2838,2437
2531,1728
2896,163
5853,2495
1472,2350
2124,815
4488,2633
1613,1831
3417,2494
5595,924
2336,1637
2802,3130
472,142
985,1481
5016,1971
5630,1110
2791,2217
887,1323
2509,2504
5023,1637
1707,1816
12,1096
1240,2350
1158,96
946,1903
5034,2927
256,1456
5529,2906
5751,1787
2967,1103
5212,755
1162,969
1294,2586
4341,2182
5141,2797
77,2622
15,1744
411,1744
2092,122
2529,877
1940,482
5522,2866
5148,181
1179,1323
5208,986
662,2494
2780,1627
4082,386
5207,761
4137,847
800,1677
3857,1207
3346,2977
5474,2044
4312,1787
5836,181
1350,2494
212,1103
947,1323
5064,833
1449,2473
4365,2552
5490,2927
5094,2927
424,2679
2628,832
4276,2480
1906,847
2408,1997
100,2740
1432,964
5389,2471
628,2859
5726,1110
5705,987
5421,1228
5636,2348
2274,2182
1548,2078
154,2976
4538,386
1425,924
3073,2572
5258,2927
5222,1018
5685,2240
2078,1489
5696,120
5479,1583
2451,539
2143,386
4815,2357
3075,366
5523,1131
5533,1819
5278,546
75,589
5157,2471
1483,498
1794,2080
3310,2111
4306,386
2492,2418
2872,2639
659,236
2340,2778
3393,833
5289,1085
1648,1504
3827,1290
4207,757
3887,1341
1337,299
3644,1583
2405,140
4170,1629
4946,1096
91,1068
1176,2044
1792,852
4598,3015
113,2520
4246,2563
1756,1572
2727,1480
3904,2045
4000,2507
4714,1096
106,2480
2336,1100
2778,2199
3239,2594
5730,23
850,3163
4150,2451
1502,874
1680,2866
2239,386
3335,23
434,252
4517,932
5881,1323
4723,808
5664,2786
2923,1018
4100,1583
5915,153
5221,2216
1365,761
2989,2769
4726,1456
522,2701
2012,1511
2941,2728
267,2182
3629,2348
5835,1328
2751,1850
829,1131
3537,2759
5842,964
329,27
5088,2976
5484,2976
2182,2861
5582,101
65,920
2286,932
5854,1728
439,2824
1869,1583
5848,1159
1159,3113
5603,1328
1303,2111
4973,932
3833,2878
2451,1157
3538,2960
5434,2458
5038,2458
3854,722
2479,172
3561,3129
2420,2975
460,1018
54,330
5770,1626
475,2080
4150,491
2314,1044
4207,1025
5767,1328
5371,1328
1508,2866
4997,2807
1315,2471
5329,1102
2063,644
4623,122
5019,122
416,1850
1560,23
2742,932
5383,1338
658,1383
3020,122
936,2825
2027,2118
4489,307
2025,1291
3613,636
3399,2370
3144,1097
219,932
4133,2365
2783,2811
1976,1025
2387,2811
4068,435
5439,1997
5224,877
518,972
4651,1015
738,3190
5031,482
2510,932
4504,1719
4965,2114
5177,307
3753,2494
5456,2351
1013,2082
4091,2489
5767,523
1097,275
546,2616
1945,2062
5054,2536
16,172
749,2975
790,2976
4763,1606
4706,1072
375,290
872,1096
2866,1883
2964,1637
1154,1159
190,1641
2389,1702
5782,1181
3018,1873
838,2616
781,2082
3828,924
1643,1323
517,2975
460,2441
264,2529
3655,1935
1819,2488
886,2283
1634,456
3652,1637
3347,1001
1886,677
878,1641
1776,2791
4370,1099
4719,1253
4867,1905
168,3171
2188,1015
1596,1103
3805,1098
4271,339
1807,1323
809,2975
3770,2797
4706,267
2066,2715
3150,837
2804,200
715,307
1064,461
1554,96
3204,1073
3295,2689
3386,2807
1746,266
3420,1637
5409,2080
3511,1001
3115,1001
188,9
1200,2981
305,1348
1148,2791
4133,755
1294,1862
526,4
5431,2778
3354,236
1702,1098
5079,1572
4960,160
3905,1278
4397,986
5675,2357
4240,1002
2534,847
3706,1068
4425,1
3024,482
2905,2480
4267,2044
62,435
4014,2352
2517,2371
4803,2778
1030,826
3322,1078
3858,1058
2798,1078
2053,924
3959,1110
647,307
3857,833
4920,330
1742,1971
1083,837
5682,2373
2483,3137
2698,847
1095,847
5344,2728
3935,2594
2352,1341
2746,514
3090,1078
2558,1217
1811,236
4985,1105
286,2371
3245,1366
1091,1078
3557,140
5231,1511
4489,120
5444,1804
4081,2769
4540,3091
5574,1096
4879,305
302,2500
3920,1131
5446,1850
711,1207
4078,2471
1614,2701
5010,2451
1144,308
1359,2182
2231,2111
4344,146
276,498
5398,1809
1700,1694
2908,1572
5177,120
2379,1228
2404,2978
3832,910
2808,1341
2565,1583
1906,2701
2654,120
5584,1383
2036,1993
3891,1490
2533,2045
5174,2451
3421,2507
3739,1850
1841,771
528,1099
2085,1131
2090,1475
629,1905
5541,932
2955,987
4142,2240
310,3091
5948,2976
2431,987
4542,3113
865,3121
901,2778
3518,2790
5256,1702
144,1109
3454,1085
5634,1096
183,283
923,847
2511,192
26,299
862,571
3752,1681
1567,2080
23,1
3507,1850
577,1341
4257,96
2163,2111
4653,96
459,2783
1240,2594
5392,435
2995,2641
3683,3015
474,3091
2258,2348
764,386
3498,983
5055,1015
3938,1255
724,987
1288,3015
4638,1666
5758,1697
2437,1532
2590,1774
914,330
1874,2358
2208,1480
3302,290
4423,3175
715,120
553,1290
2767,131
365,1993
2569,146
2615,491
4628,1328
5743,1015
5130,2478
2270,2708
589,920
2473,3067
2008,1018
208,1228
2937,1481
2885,1291
3503,172
450,761
2910,3041
3249,2507
5561,1883
1108,172
5769,2586
5301,266
2188,3056
2938,1302
5113,969
3399,2451
3003,2451
5245,2586
320,1819
4396,1328
1044,1850
4898,2478
3766,932
4994,2186
5414,1082
5202,2889
3046,1774
1220,3015
2022,2205
494,659
4423,2370
5725,1883
2540,101
4725,456
1977,1681
2823,2641
839,290
3726,1883
641,305
3010,2467
3323,712
5659,482
5083,1103
210,1250
1168,2451
3790,2807
5342,2495
5502,498
5898,498
75,833
2667,2478
4897,1098
108,192
2286,2786
722,1583
4575,2740
3341,1641
3890,1883
2747,902
3366,2637
3734,589
33,957
2824,2088
936,2451
2746,677
1738,1641
1342,1641
251,2348
316,491
2052,2740
1372,2981
3659,2889
5284,1335
1669,2975
461,845
3658,1883
2414,96
2973,1780
4064,1073
5798,2495
2074,1159
849,2832
1857,2622
2008,2791
1540,471
2347,2257
1003,266
5144,924
128,39
5543,1572
2215,236
369,101
3482,2946
4638,2634
493,1076
3258,986
899,266
5045,514
1760,1534
3200,981
2281,482
116,2257
2330,1098
3947,1181
3499,267
4550,2413
5577,1
5370,2152
201,1025
2534,1278
1063,266
1617,1606
5799,1511
1007,2586
4450,2182
1132,1534
5038,2352
5070,1109
2829,822
5009,833
5840,761
4888,2758
4105,1366
2018,2300
4318,2413
5839,536
2234,2864
2547,1109
3075,1228
4417,140
4473,2701
5244,2578
3931,2906
5720,2507
54,574
5334,2471
4272,2418
5089,2640
5581,2348
2938,1115
4483,386
4307,1850
2399,837
1411,3177
2003,837
3372,1572
4705,1896
2843,1228
4176,2306
55,3054
3114,1
4131,2563
5251,2594
1491,847
1990,2480
2986,755
4548,1131
1795,2012
5638,2451
1667,514
175,877
3296,2866
4629,3190
1351,1217
1454,2850
3140,1572
3350,2348
3281,299
2885,299
3629,982
3278,1
84,1109
1292,987
5930,2451
42,1637
1193,981
4049,2507
2029,1253
1468,2906
3987,1629
4713,2487
4763,1850
2992,546
3453,1695
3484,1008
249,2115
2926,2178
5880,1583
1618,2850
1678,2901
1868,746
711,833
3357,1583
4659,1096
297,1001
2012,2373
3044,305
5778,902
1191,3163
4038,1917
3410,2348
3962,2861
3153,248
100,837
3558,1465
3243,141
1500,885
3065,1532
5804,2473
4326,290
3713,2507
5177,96
2410,2769
3732,305
5067,1456
2556,2594
4268,285
4421,1281
4259,2451
2824,1096
3225,2194
5902,2257
5105,1159
3639,491
925,546
997,2866
4970,742
4094,1071
4818,1102
5033,2976
2794,2358
359,1828
5930,491
489,366
3500,305
2528,172
1910,1291
1230,1532
1111,120
1500,3113
5397,1159
112,1547
5329,1964
2526,2728
3565,1831
542,1131
1323,1696
1070,1250
1536,1989
5770,2838
5830,2889
4983,2458
2090,296
3955,1235
5235,2679
5347,2920
4884,1698
5749,456
4386,1421
4871,712
5693,1278
2422,2728
3005,2554
4911,2740
3698,266
1260,2471
5372,1637
4812,482
2199,589
2722,2616
915,1655
2966,2976
1295,1876
5529,1971
5517,456
2683,409
1036,3113
5112,2622
2531,3021
5141,1862
4919,2981
2770,2283
1242,737
4762,2243
2088,2451
2148,250
3204,2740
2491,589
555,3190
3480,1103
25,746
5011,2920
4295,498
328,932
2857,1097
4156,1093
2664,1456
5007,2397
5721,986
5427,539
3312,1677
3405,2622
4184,1606
5275,899
5548,1997
355,2728
2972,2740
2564,471
3772,1103
100,1455
581,1728
5146,2182
1099,1159
3062,2633
3466,2494
2148,2478
2745,482
5329,354
1179,2616
4676,2418
503,2976
4801,1366
2733,2350
3832,1504
1363,1390
4226,677
829,1456
433,1456
2735,2396
1923,266
463,2796
1542,574
853,2981
452,2637
457,2981
5094,837
5495,1181
1752,1323
2944,2920
4651,267
418,2272
5869,833
2223,908
1725,2129
2501,2350
4954,1207
3558,1278
2555,2586
72,2766
1691,266
789,1626
5359,2424
1995,677
4791,2906
914,574
281,661
468,2739
160,2586
848,2206
905,2740
3804,1684
5258,837
1124,1323
2666,323
2903,236
3271,2352
3538,252
2579,1078
4227,1228
4373,299
4383,987
4909,1033
741,1935
5188,3077
1473,1103
3905,1335
66,1015
5239,3015
289,498
1815,1217
3802,833
2305,852
2311,2552
5879,2594
4666,120
5851,546
4108,1290
1298,1637
1743,1
5289,2728
4658,2861
3449,2758
4781,982
3600,2927
3631,2240
2910,2480
5389,1804
3214,2891
1656,2634
2258,982
2303,1
5453,2728
3865,1131
2461,1341
5892,146
3716,1008
1875,1217
5106,2620
2246,2850
3617,248
3369,146
181,1099
972,2352
1621,546
3450,1828
5413,296
5718,932
3074,2480
3516,2825
5164,2975
4376,1993
3794,2769
1799,2511
3791,2471
983,2891
1707,2922
3608,2764
5062,1917
4085,2194
3312,1490
822,1253
3160,1850
1970,299
5863,101
1107,833
4679,2529
5482,409
5697,2283
843,2480
4943,131
3929,1250
335,761
462,2788
4512,1076
3853,2194
3056,1096
5814,589
5884,1328
3303,973
5254,932
2544,2641
5660,122
23,3091
4381,1532
4783,2478
2073,23
5213,2062
541,987
4006,2786
709,3015
1387,2701
1361,1480
4093,1250
915,2891
103,761
2123,2769
2694,1804
3059,239
3116,1527
5615,2981
787,1393
5582,589
75,2850
1283,2728
4294,1913
4304,2601
3208,712
3495,742
1117,746
3023,932
3739,1102
2830,1291
3389,2975
2993,2975
2619,290
5136,2350
3543,409
2703,2647
1032,1547
4203,2145
552,1876
3513,1698
5383,2981
1335,2487
3904,573
1939,3190
294,305
82,2866
663,1865
322,1572
5155,498
3801,825
4088,101
4155,1323
1792,3113
3776,2458
4058,1390
417,1809
5680,2571
2156,1323
5542,2637
473,2872
3172,250
3275,1883
2614,2174
5224,1015
5251,2838
3174,296
302,3175
4923,498
5482,2182
1643,2616
1175,296
5323,1371
3294,2283
4181,2520
3446,3054
2591,96
4215,2104
3595,2396
3311,2637
5215,498
3933,1637
3876,1103
4298,826
3654,2976
5201,2320
2527,1774
3566,877
5082,908
419,1831
3836,2458
4961,2833
1807,2616
2409,964
2921,2078
1131,2976
2838,323
3635,1421
1205,1235
809,1235
3553,2520
5069,2551
2853,1385
5941,2480
2207,456
4225,1637
302,2370
2459,677
4544,3080
360,96
1495,1159
1646,1328
2761,1015
5146,1458
2169,1103
3287,307
3380,498
3939,2182
4906,1217
5840,2778
5776,1073
1142,482
3007,1421
4996,1110
5173,2500
2371,456
2873,1606
2183,1159
1909,2088
3836,1653
5458,2080
4706,755
874,1606
2933,2788
249,1554
1835,826
2712,1099
1549,240
3147,1027
4327,1109
3511,1489
992,2766
3323,2192
2942,2500
5552,1341
2158,1637
3350,982
3475,2182
3272,1099
4712,546
3779,2593
3707,1027
1537,2458
5019,1228
440,1098
1508,939
2057,1181
2778,1695
2311,2983
3020,1228
4859,192
93,236
4657,2717
806,1606
2652,2495
4812,376
902,2068
5288,305
3163,1
5754,1044
4730,1475
4480,546
5815,2451
5347,131
4359,2471
5130,2348
266,1103
481,2977
1601,3008
2979,1577
3937,2778
3541,2778
3508,386
1703,252
736,1217
5710,1876
2721,6
2199,833
1098,1606
5621,1804
2634,761
3804,155
2693,1341
4148,1096
4898,2348
5827,2811
2277,2594
2707,2178
2717,2866
2335,2572
2989,1110
3137,1008
5164,23
1899,3173
5792,2975
1587,1366
4041,3077
4815,2471
2731,2922
4374,2728
889,2906
3788,1850
2816,2471
5894,2878
2410,248
5767,824
1102,920
2716,2240
2688,192
3638,1532
3400,2118
4078,1804
4208,1096
5419,491
992,1
2955,1475
2337,2594
1616,2080
3385,305
5288,1728
1621,172
3928,1456
5759,2811
2980,2471
3358,1865
3516,2451
2146,2245
737,2111
4407,932
50,1181
1517,2451
3936,1697
918,1341
290,1018
3941,2041
5108,1918
2944,131
3118,1250
5451,1503
5167,1744
2646,2194
2909,1076
5545,1138
1154,305
505,2111
2494,2554
2993,23
1372,1696
539,1695
4729,2272
4763,1102
568,181
3455,1774
2708,39
867,248
588,833
3048,3113
4817,1338
868,69
3972,2451
2537,1096
5493,574
5214,1159
4813,815
1679,2728
583,839
242,546
335,737
4502,2616
1577,2451
2353,1918
887,1250
14,1850
2970,1328
4491,1703
2746,1620
5306,1098
5373,2320
3501,964
4585,1338
4829,1698
1420,932
1527,1583
1786,2975
1497,2872
253,1085
344,449
2153,1456
4176,2981
4140,1072
5879,2838
2983,1159
2988,2257
178,1850
2521,2791
336,3190
2891,2324
530,23
2199,296
1803,296
4389,995
5693,1335
1295,1583
1326,896
5870,1971
5462,456
57,742
3412,491
3689,2489
1101,1717
3807,266
3965,1606
947,1250
2571,2504
5424,1103
3166,435
5642,2494
2068,1883
2506,1328
355,557
3023,2786
1565,481
3929,2299
2544,307
5174,524
1024,2786
1029,3130
2483,2283
5509,1002
2826,2622
904,1903
1277,199
1516,2467
4172,1653
1648,2586
1765,3171
4719,1822
4008,498
3531,1098
3135,1098
5776,1504
1390,1015
4093,2299
600,2616
70,172
5116,2397
2134,1698
4405,1073
4959,2413
2999,456
3379,677
698,3124
2811,1159
5216,2978
5263,2824
3435,986
252,2283
4338,2480
5114,2701
948,266
1898,1606
2622,1637
2961,1103
2866,1997
439,1328
1554,1015
623,1637
4352,2536
3545,1504
615,995
4727,2413
2695,3054
3352,1109
1232,1903
1041,2335
1149,148
146,1456
953,236
1137,2797
3503,1278
3599,986
2909,539
363,2622
3262,1566
3816,2906
4864,1371
5085,27
1941,498
3558,1335
4177,1572
937,2335
3526,299
4398,2480
4585,2306
5910,2769
1314,1504
2496,2413
1023,574
457,1883
4543,2080
5937,1182
1900,847
5749,1131
1079,1637
4157,2044
5409,2194
894,1103
5184,3015
1101,2335
4660,3015
5333,2357
2566,2778
978,1181
816,2351
1809,1109
2533,386
819,2622
2264,2413
3713,1222
2780,1017
5400,546
5675,2471
446,539
3966,2045
5456,855
1749,2906
4617,285
1778,2146
3335,2178
1934,1905
1743,3091
1177,236
1142,1181
345,837
2110,1572
4480,172
5464,1096
271,1073
3447,2769
4226,2507
4164,1629
728,2480
1848,2511
3849,305
5280,1918
3561,3056
3342,2194
2903,1366
4743,932
3717,536
2719,2188
3316,192
5295,2199
1227,299
4339,290
1778,1341
4522,2626
2707,1804
4668,2451
3212,2471
3978,1250
3983,2348
2336,2800
3611,490
1933,1629
4287,2759
2014,305
5035,932
4639,932
1055,1131
3008,1917
1609,2471
2508,813
5906,636
1883,761
4257,1015
3066,2272
3312,1547
320,160
3840,1666
1856,69
4832,2451
1566,1993
5303,2036
537,2080
4370,1831
5886,1862
1622,3056
1560,2178
4961,2272
2380,1917
5489,1637
1626,3175
4728,2478
4760,1235
3390,275
4670,2473
1991,1583
2022,896
3331,3078
1650,1290
5718,184
3165,1096
5006,1641
2175,357
1294,2594
2106,2472
1211,839
1328,2178
452,2507
5770,2976
5682,877
1043,2194
205,1849
3037,2981
456,2626
5489,482
1540,1646
3059,296
1999,1070
4332,1323
2287,1702
3935,1098
573,932
5738,1159
3995,1903
870,172
2781,1456
5549,1637
3075,1179
3918,2622
1686,3175
5413,1776
538,1096
4848,2529
2014,1728
4264,2478
3168,589
4407,2786
4694,2062
3637,101
2016,1774
5414,2351
2878,1015
708,2446
5565,2520
4849,2350
1909,372
3225,2227
3686,2622
266,1697
2573,2981
2969,2981
3714,1637
4149,1565
138,2451
4458,2320
2656,1703
5268,1371
1617,1102
4791,1971
2153,1082
2994,1698
2767,2473
1686,2370
2457,1493
5361,781
4662,2500
2759,1831
2332,266
716,2283
2758,1606
3878,1637
5032,498
3344,1703
866,2981
3383,877
833,589
1228,2616
3403,2283
4781,852
1035,2975
639,2975
1472,2976
1384,877
1637,1323
425,1703
3553,2227
2756,1883
1042,1113
2526,1606
2130,1606
726,1816
5883,2182
3890,1997
3238,1253
4889,920
5068,3137
5037,1572
183,1015
2198,2679
4792,987
776,2283
2724,1971
1920,456
3356,2413
1515,2622
5584,960
5434,1393
4749,1290
1129,2586
5931,2199
2278,1103
1882,1103
4282,2578
416,435
4619,1217
5868,1096
3256,2182
5425,2778
475,1015
3147,734
1011,995
106,2838
4423,524
1940,1458
4956,987
4864,2152
5690,982
2708,283
897,2586
3670,2357
2519,761
3257,498
2305,2495
529,847
1888,3146
3034,2146
4591,2178
146,1082
1421,2182
1641,236
4258,248
3979,833
1549,647
1007,2350
879,852
4277,1429
4777,1752
4240,1547
3153,3127
4927,1696
4519,181
1100,2891
5133,1572
1189,2182
4974,761
803,2146
3697,746
2205,1109
5223,1465
4321,2825
553,1217
3947,140
1049,2552
945,1448
1729,1530
5460,1004
3369,284
845,1217
2469,2471
1404,2901
504,924
1216,2850
5796,172
1255,2778
883,920
1339,971
1683,1535
3343,2446
2961,2152
4482,275
3083,1583
3482,1100
4760,2471
1716,140
1160,2891
1874,1480
4210,1250
2030,1993
2207,1131
3661,284
2237,2471
2612,2348
1896,2178
5191,1876
3664,932
3998,54
5620,1235
4150,3077
1380,571
3506,2975
77,833
3656,290
4437,101
502,73
2819,2045
5308,2811
2538,305
979,2856
413,1
17,1
2371,1131
2650,546
2529,2471
5451,2365
5860,1072
1276,2850
2005,2471
3897,2981
5163,2837
1398,746
434,1228
3046,896
809,1105
2853,1255
2985,2872
5545,2350
5941,2350
620,1583
3641,1456
4042,2554
2910,1008
2693,2471
4529,1918
2544,96
694,2471
5341,1015
4871,2786
3291,296
5793,2078
3119,1532
4497,101
412,2758
3342,1015
2156,2616
4776,2145
1404,1291
2312,3129
4203,2283
1128,1393
5667,2878
753,18
1036,1804
4768,1503
1244,2507
98,1255
4914,1328
1846,855
4640,2257
215,2594
2020,2728
4301,2791
22,2199
4348,2637
4518,574
1522,2451
3979,296
2519,574
3259,1138
1550,712
2114,2740
1145,2878
3165,722
5847,1883
4508,236
492,1532
3622,2129
757,2769
1142,2580
1476,1702
4719,456
522,2872
3000,96
2788,1903
3065,491
3848,1883
2098,1456
4648,1744
2963,214
4681,1103
281,3190
100,146
5451,755
5196,236
4263,2283
4958,822
5815,1971
4612,185
940,1291
1895,2975
2590,1514
2893,1323
2244,877
5011,456
1275,1015
3978,2299
4974,574
3514,1606
1230,491
1388,1831
2919,2894
2451,1328
3566,1015
1821,932
666,1846
2013,1102
2624,2976
2968,2786
4895,2351
5583,1971
2190,240
5364,1109
1666,240
4004,837
5186,2500
669,2494
2523,2520
998,491
602,491
4119,2480
1710,3171
510,902
1033,677
1499,2170
1621,847
22,589
5944,987
5806,299
4128,2192
294,2216
2756,1159
2539,2622
51,2458
3857,386
4308,847
4380,2413
1198,902
4658,2357
945,456
1289,266
144,2622
4554,1253
5582,1695
4517,1371
5575,524
3157,1853
326,1323
5178,299
4206,920
2466,1181
5571,1
1057,266
162,2797
4608,1085
5931,1475
3926,1253
3542,1290
2769,1340
279,1103
174,2807
3503,1335
3317,2111
507,2458
445,1580
3401,1058
4441,3015
1017,1217
4439,2188
666,236
7,1354
3713,2084
5590,1532
1259,1504
5577,546
4682,3077
2347,1997
5852,2471
5733,305
5337,305
3212,755
3609,2111
1654,498
1817,2182
523,308
1309,1217
2176,3054
5724,192
5223,1896
214,2182
4300,2379
2180,3173
5623,2769
2853,263
4816,983
1230,1109
2117,2824
5847,1696
5620,2471
5471,2348
10,847
5094,146
5932,491
116,1997
4531,972
3868,2348
3007,299
5803,1774
2556,1366
219,1371
4425,172
3807,1291
4141,413
3528,1876
4146,757
4516,290
4705,2441
2148,982
1797,1
3775,2507
967,2927
3142,2594
98,263
2405,1547
1674,1099
3114,546
4321,2451
3082,1008
592,771
108,200
2258,746
1568,299
833,833
1299,1572
2142,3015
2606,1429
3093,1547
4645,1235
2747,910
1169,1
2093,120
205,483
1535,1290
4613,2451
5733,1728
1185,3163
1878,1629
3404,2348
2375,2435
188,1253
5021,933
2130,1850
4675,296
1158,2471
4619,2616
1801,2348
4822,2975
2062,1157
5753,101
2765,1085
554,263
1558,2563
3535,737
5811,456
47,2152
766,1085
1896,1804
2180,1563
2550,1096
5774,1328
679,2594
4817,2981
1515,2866
1546,2179
4932,2739
2382,2451
4839,296
5434,1637
2416,1281
1569,2348
5027,2976
849,3190
2134,1568
4025,722
5698,2622
4990,815
64,2856
4916,2586
4169,851
2328,1060
5349,933
2835,2554
5598,1637
5319,2976
1926,491
2017,2861
4011,2894
649,2728
2884,2446
3665,2257
4045,2478
5783,1390
483,746
4277,1323
3664,2786
2795,122
3760,2494
2196,1291
391,1157
1390,3113
4103,2833
1018,1255
5932,1109
4024,96
553,2616
4521,902
608,3077
5023,2052
1007,2594
1105,3129
5890,1637
2027,3175
2314,2451
5332,2807
3835,574
3556,1159
3504,969
2090,491
5837,1222
477,527
2717,589
4556,307
3269,1102
2873,1102
3310,1103
3484,2976
4151,2473
5789,1181
2807,482
2086,722
286,932
3426,2217
3634,2920
874,1102
5910,2639
2890,1456
5259,1366
4538,1606
150,290
654,2267
4172,2946
4480,847
5061,600
3251,122
3813,1323
2856,2976
5523,2351
3812,1098
1038,1102
2311,2129
3816,1971
5702,781
2409,1883
5143,2480
2617,2586
1004,2622
5140,2182
1093,1159
4551,1787
833,296
2806,2458
5509,1490
2176,2062
2582,498
4046,339
5665,2003
806,1102
5438,2778
969,2786
2727,2350
1581,1098
4198,1110
2135,2438
4540,847
3516,524
2482,267
2757,2192
2385,2586
1177,456
1325,354
1385,1159
3249,1873
3720,1458
5329,899
2743,200
5924,2240
2063,441
3362,1935
1223,2679
194,2766
1749,1971
1737,456
2239,1606
1926,1109
3481,1068
5941,2594
2949,1207
3852,2701
3112,2891
4232,2922
1303,1103
3347,1253
547,2288
385,1960
1854,2145
1976,822
4099,299
2437,1971
4156,833
2308,2500
3068,2188
1540,642
5263,2507
4490,305
823,1001
2554,2906
5458,2194
2182,1048
1841,755
2739,1905
4728,2348
3606,1490
4320,833
2710,386
5007,982
3350,746
1837,986
5743,1804
5285,172
2411,2978
4002,2594
3651,859
4401,2111
5775,3190
5064,1866
5181,2451
5525,3015
3431,2778
1452,771
3971,248
1479,2594
1933,2572
5665,2271
5914,2975
4735,1583
5115,1804
5794,1338
586,283
2776,982
2991,2856
5575,2728
3770,2594
4479,839
2429,120
736,981
4949,2451
3915,2194
2827,920
449,924
2847,1572
2950,2451
2917,813
643,386
72,1351
1018,263
2069,1655
166,986
197,299
2504,1583
3407,3077
2218,997
4155,1250
2751,1460
1696,2578
194,1
4490,1728
2587,305
2191,305
568,1905
2774,131
1625,833
2456,761
3736,2205
5565,1235
876,3189
2,181
895,987
2082,2240
1366,2824
3009,1876
5347,2473
4946,2129
2365,1774
873,2891
3977,2267
5445,2981
2721,2348
2313,833
2101,2640
4990,896
3966,573
4525,2257
3100,2344
4215,2031
2723,2394
1350,1917
5605,2889
129,299
2964,1702
2995,1015
3334,1235
3282,1045
3738,1096
2647,305
565,1583
2084,1131
1867,2594
258,120
3859,2554
4888,969
4886,142
2434,2641
2489,2348
4416,1159
2236,1902
648,305
4421,2257
4426,2601
90,1475
1616,2194
1963,23
5884,1873
2016,3067
3069,1876
3907,2975
5011,2473
5159,2371
5374,81
3533,290
4412,1390
5532,1421
3354,1456
3466,1697
5708,2586
4491,2622
2691,2832
3501,1883
3007,1348
4058,2740
3378,2981
5830,482
4462,1103
4980,2786
4673,1323
2185,1159
3716,2976
4024,877
1940,1328
4294,2458
4180,1390
5200,1217
3266,1235
5878,903
1898,1102
1676,2975
3520,2283
1302,290
3301,1421
1799,1096
1267,1235
2490,2145
3665,1883
3269,1883
580,305
774,1302
2305,2365
3081,2586
2857,2878
3160,435
2599,2088
5837,498
2354,2257
4123,482
3190,2529
1543,2981
1197,2344
2231,1103
1880,122
3442,498
2721,738
4405,2797
4677,1041
4460,2504
4186,1181
824,1015
1598,409
5796,847
2647,1728
1685,2283
2779,1093
3274,1072
4055,1637
2424,2622
2028,2622
648,1728
3855,825
1802,589
3713,1873
1311,2981
5382,2146
2395,1103
4671,822
5132,1971
1,574
522,1774
5694,920
3610,1371
5714,1572
144,101
713,2473
5897,498
3099,1606
2008,815
664,1076
5213,997
1570,589
3218,739
2163,1103
193,2622
814,1774
3811,1253
2056,482
2771,2679
190,2324
5365,987
1349,2283
1055,1082
5086,1572
5425,1038
4508,1366
5852,1105
1648,2350
1252,2350
4198,386
5323,761
