user_id,time_step,item,score
3644,0,116,-0.4510360658168793
3644,0,561,-0.934159517288208
3644,0,975,3.731142520904541
3644,0,934,0.2980296313762665
3644,0,271,-0.3262973725795746
3644,0,112,-0.21422144770622253
3644,0,1522,0.8503388166427612
3644,0,2005,0.925355076789856
3645,0,1798,-1.032044529914856
3645,0,259,0.19385117292404175
3645,0,1574,1.1913551092147827
3645,0,2855,3.2049732208251953
3645,0,941,-0.4606086015701294
3645,0,568,0.8467782139778137
3645,0,2619,0.9823721647262573
3645,0,1819,0.5496818423271179
3645,0,317,-0.08164704591035843
3645,0,1412,0.00023681670427322388
3646,0,2788,1.1172618865966797
3646,0,809,-1.0645734071731567
3646,0,2822,2.6640264987945557
3646,0,2726,0.40396735072135925
3646,0,1678,-1.112619400024414
3646,0,629,-0.6298328638076782
3646,0,1928,0.5388705730438232
3646,0,1594,-0.06389585137367249
3646,0,1911,-0.25271278619766235
3646,0,2332,-0.5966099500656128
3647,0,1165,0.49372026324272156
3647,0,1839,-0.004701942205429077
3647,0,225,7.848893165588379
3647,0,2081,2.683366537094116
3647,0,1502,-0.14847344160079956
3647,0,1612,-0.44146794080734253
3647,0,2742,1.5870261192321777
3647,0,1584,2.0959866046905518
3647,0,2794,-0.4546762704849243
3647,0,2862,2.862785816192627
3648,0,1325,1.993171215057373
3648,0,1189,-0.597980260848999
3648,0,1302,2.3935863971710205
3648,0,1769,0.6388875842094421
3648,0,664,-0.11522720754146576
3648,0,2692,-0.48800936341285706
3648,0,3023,-0.08797284215688705
3648,0,1737,0.5935476422309875
3648,0,1986,-0.29235509037971497
3648,0,1014,5.413295745849609
3649,0,553,-0.674357533454895
3649,0,475,-0.03712568059563637
3649,0,1460,0.3586794435977936
3649,0,3123,2.4038476943969727
3649,0,620,0.0771646499633789
3649,0,55,1.7674208879470825
3649,0,1703,2.343492269515991
3649,0,1797,2.7689054012298584
3649,0,1810,2.8792195320129395
3649,0,2076,1.3469711542129517
3650,0,320,1.7625495195388794
3650,0,1906,1.948439121246338
3650,0,1680,0.45878535509109497
3650,0,1292,5.07039737701416
3650,0,2638,-2.2942209243774414
3650,0,375,1.0866148471832275
3650,0,1629,2.7865467071533203
3650,0,299,4.2490105628967285
3650,0,50,-0.11735447496175766
3650,0,3090,0.3196289837360382
3651,0,23,0.8349752426147461
3651,0,67,1.909257173538208
3651,0,2692,-1.0193021297454834
3651,0,948,1.4596443176269531
3651,0,2480,2.3853507041931152
3651,0,168,3.1525521278381348
3651,0,2102,-0.20073628425598145
3651,0,1979,-0.19898614287376404
3651,0,2626,3.079890489578247
3651,0,1754,1.4985015392303467
3652,0,1699,3.099470615386963
3652,0,142,2.176344871520996
3652,0,1755,-0.34093594551086426
3652,0,2599,0.08439888060092926
3652,0,2226,0.4752747714519501
3652,0,3136,-0.9104714393615723
3652,0,316,-0.7829607725143433
3652,0,2468,0.04284278303384781
3652,0,2189,0.7605269551277161
3652,0,611,3.780224323272705
3653,0,220,-0.03280462697148323
3653,0,2448,0.4036750793457031
3653,0,3172,0.2658223509788513
3653,0,1186,3.0704104900360107
3653,0,2918,-1.0176267623901367
3653,0,2173,2.7620315551757812
3653,0,2480,0.3551073372364044
3653,0,3000,-0.5769683718681335
3653,0,589,1.1108208894729614
3653,0,1267,1.122597575187683
3654,0,1111,-0.2181667983531952
3654,0,978,2.491110324859619
3654,0,579,0.48447471857070923
3654,0,2201,-0.09007338434457779
3654,0,459,-0.22721800208091736
3654,0,2529,0.5471737384796143
3654,0,145,-0.2021031230688095
3654,0,746,2.45230770111084
3654,0,2863,-1.2252888679504395
3654,0,2690,1.7325811386108398
3655,0,2368,-0.42242226004600525
3655,0,379,2.772235870361328
3655,0,1186,5.004719257354736
3655,0,2101,1.3882167339324951
3655,0,1720,0.10619832575321198
3655,0,1093,2.118318557739258
3655,0,130,2.551903247833252
3655,0,1338,1.5950000286102295
3655,0,73,-0.22144368290901184
3655,0,1255,0.8485101461410522
3656,0,2000,0.6739728450775146
3656,0,600,2.48949933052063
3656,0,506,-0.7570929527282715
3656,0,635,-0.40387916564941406
3656,0,1476,2.547942638397217
3656,0,212,-0.1951778531074524
3656,0,1094,-1.0469896793365479
3656,0,2210,0.7391195893287659
3656,0,1517,-2.0118067264556885
3656,0,2046,0.11102348566055298
3657,0,1455,2.6215226650238037
3657,0,1409,1.4113699197769165
3657,0,2030,1.7295247316360474
3657,0,2662,-0.34635767340660095
3657,0,815,2.4587109088897705
3657,0,698,-0.21438682079315186
3657,0,787,0.025620579719543457
3657,0,1538,0.4967770576477051
3657,0,2138,1.1857715845108032
3657,0,2250,-0.358450710773468
3658,0,219,-0.6607551574707031
3658,0,3143,2.2002668380737305
3658,0,2785,1.9884679317474365
3658,0,188,2.5760860443115234
3658,0,2038,0.11581462621688843
3658,0,2695,-0.6696747541427612
3658,0,2228,-1.7117043733596802
3658,0,1347,0.24701786041259766
3658,0,1055,3.8255672454833984
3658,0,2417,0.7066079378128052
3659,0,1229,0.9010176658630371
3659,0,420,-0.21222244203090668
3659,0,536,-1.409361481666565
3659,0,1395,0.03552720695734024
3659,0,74,1.2593796253204346
3659,0,1858,0.447984516620636
3659,0,2959,0.4065500795841217
3659,0,804,0.6071093678474426
3659,0,2194,2.059202194213867
3659,0,570,-1.1869046688079834
3660,0,843,-0.7111549377441406
3660,0,857,-0.3005848526954651
3660,0,3144,-0.7958299517631531
3660,0,1547,1.6984179019927979
3660,0,1655,0.6078919172286987
3660,0,2154,0.018839988857507706
3660,0,285,-0.36548393964767456
3660,0,778,0.33561718463897705
3660,0,2512,2.6306581497192383
3660,0,4,0.17631831765174866
3661,0,2260,-0.6321406364440918
3661,0,2512,1.0965280532836914
3661,0,1109,2.8278603553771973
3661,0,2569,2.2325918674468994
3661,0,2062,-0.7337462306022644
3661,0,375,0.8188034296035767
3661,0,299,1.5531232357025146
3661,0,111,0.3608279824256897
3661,0,1394,-0.16623634099960327
3661,0,2113,2.0846433639526367
3662,0,2943,0.5326560735702515
3662,0,2337,-0.5442638993263245
3662,0,533,2.515254259109497
3662,0,984,5.324728012084961
3662,0,1857,0.058864712715148926
3662,0,2528,-1.934485912322998
3662,0,434,3.558281898498535
3662,0,71,-0.16679689288139343
3662,0,1388,1.2424051761627197
3662,0,261,-1.2478246688842773
3663,0,232,-0.12391657382249832
3663,0,20,5.254745960235596
3663,0,448,2.884997844696045
3663,0,890,-1.2433116436004639
3663,0,1435,-0.0970272347331047
3663,0,5,4.889778137207031
3663,0,947,4.948014259338379
3663,0,990,4.865793704986572
3663,0,2847,2.585120439529419
3663,0,793,2.383355140686035
3664,0,2961,5.270320892333984
3664,0,1114,-0.2704465985298157
3664,0,2628,-0.504717230796814
3664,0,3188,0.7889261245727539
3664,0,2485,3.1242427825927734
3664,0,806,0.16233451664447784
3664,0,2773,1.0822253227233887
3664,0,2250,-1.6488264799118042
3664,0,578,-2.230675220489502
3664,0,1739,2.1320066452026367
3665,0,3094,-1.231677532196045
3665,0,3175,0.6566784381866455
3665,0,2259,0.10888713598251343
3665,0,28,1.3893437385559082
3665,0,483,-0.6437246203422546
3665,0,1931,-0.27572423219680786
3665,0,3142,-0.3074198365211487
3665,0,2616,1.5476229190826416
3665,0,258,-0.06487806141376495
3665,0,2266,-0.8495378494262695
3666,0,2549,4.792601585388184
3666,0,2157,4.712818622589111
3666,0,2198,0.13114134967327118
3666,0,1916,-0.7841481566429138
3666,0,1068,-0.8951328992843628
3666,0,163,-0.2395755797624588
3666,0,1152,-1.1253095865249634
3666,0,2616,3.941518783569336
3666,0,1012,2.5482661724090576
3666,0,2511,1.952643871307373
3667,0,726,3.064143180847168
3667,0,1609,-2.0945236682891846
3667,0,1054,0.4380023777484894
3667,0,2683,-0.17162632942199707
3667,0,2530,1.4915088415145874
3667,0,561,-1.3960986137390137
3667,0,705,2.209601879119873
3667,0,1666,-0.7818621397018433
3667,0,2685,-0.6424719095230103
3667,0,1473,2.603789806365967
3668,0,634,-0.5134497880935669
3668,0,300,-1.218565821647644
3668,0,1638,-0.6168540716171265
3668,0,691,-0.48028290271759033
3668,0,1533,2.9090511798858643
3668,0,256,3.6129322052001953
3668,0,902,-0.1792852282524109
3668,0,2370,0.08783000707626343
3668,0,1156,-0.19573083519935608
3668,0,3108,1.3842649459838867
3669,0,488,0.9072124361991882
3669,0,1585,2.529146194458008
3669,0,418,-0.6574022769927979
3669,0,2623,3.694639205932617
3669,0,2439,1.8243799209594727
3669,0,710,2.976621627807617
3669,0,1352,-1.2636200189590454
3669,0,2553,2.312997817993164
3669,0,669,-0.8750590085983276
3669,0,308,0.8302432298660278
3670,0,1286,-0.6721158623695374
3670,0,2871,0.49085357785224915
3670,0,1572,2.2100830078125
3670,0,1191,0.06834222376346588
3670,0,2250,-0.27821677923202515
3670,0,1158,-0.6306301355361938
3670,0,2097,-0.7545895576477051
3670,0,2345,-0.8801735043525696
3670,0,470,2.8680734634399414
3670,0,1779,1.9109678268432617
3671,0,3017,0.32381388545036316
3671,0,1235,0.6979436874389648
3671,0,865,1.2005586624145508
3671,0,82,1.0974445343017578
3671,0,2390,-0.592051088809967
3671,0,2936,0.9338381886482239
3671,0,2481,1.1156858205795288
3671,0,301,2.1158714294433594
3671,0,833,1.8240346908569336
3671,0,2286,0.19266068935394287
3672,0,175,-0.8721069097518921
3672,0,1139,-0.6301038265228271
3672,0,2540,-0.8506813645362854
3672,0,2192,-0.8949365615844727
3672,0,472,1.954885721206665
3672,0,1676,3.266303777694702
3672,0,2100,6.17136287689209
3672,0,1317,-0.8967700004577637
3672,0,308,0.660021185874939
3672,0,499,-0.960167646408081
3673,0,388,-0.12316124141216278
3673,0,320,-0.39047059416770935
3673,0,3064,-1.2197656631469727
3673,0,1237,1.1367385387420654
3673,0,155,1.9921480417251587
3673,0,694,-0.5131797194480896
3673,0,2669,-0.22188439965248108
3673,0,1220,-1.354026198387146
3673,0,2917,-0.5279390811920166
3673,0,2017,2.4704813957214355
3674,0,520,2.4624569416046143
3674,0,2872,1.9961446523666382
3674,0,2002,2.3253936767578125
3674,0,2683,-1.2642079591751099
3674,0,2714,0.24758529663085938
3674,0,326,-0.9388505220413208
3674,0,2546,1.5010308027267456
3674,0,2739,5.917598247528076
3674,0,1488,-0.2337859570980072
3674,0,646,-0.6092753410339355
3675,0,2036,2.7137718200683594
3675,0,580,-0.9282428026199341
3675,0,1718,2.3216161727905273
3675,0,2945,-0.9309122562408447
3675,0,1922,2.2544922828674316
3675,0,2457,-0.6211082339286804
3675,0,1824,-1.2340997457504272
3675,0,486,0.239216610789299
3675,0,1079,-0.4549378752708435
3675,0,1570,-0.3225840926170349
3676,0,2911,0.6858428716659546
3676,0,688,-0.3549182116985321
3676,0,2202,0.011685550212860107
3676,0,2550,-0.4824182987213135
3676,0,2714,1.4208900928497314
3676,0,95,1.1929898262023926
3676,0,795,-0.9772895574569702
3676,0,1340,1.6729609966278076
3676,0,718,2.9007835388183594
3676,0,322,-0.02889689989387989
3677,0,2503,0.8194180130958557
3677,0,1912,-0.7104871273040771
3677,0,3150,-0.8677811622619629
3677,0,2068,0.7366978526115417
3677,0,331,-1.0810561180114746
3677,0,106,-0.2779964804649353
3677,0,1661,1.5732237100601196
3677,0,865,2.561788558959961
3677,0,2795,-0.05105315148830414
3677,0,1016,3.2730445861816406
3678,0,176,0.5523089170455933
3678,0,1344,1.0588246583938599
3678,0,1885,-0.6745831370353699
3678,0,44,0.3258872926235199
3678,0,2764,4.887246131896973
3678,0,2152,3.068488597869873
3678,0,2712,0.29131951928138733
3678,0,801,1.1593856811523438
3678,0,3168,-0.09339649230241776
3678,0,2945,-1.056952714920044
3679,0,280,2.900297164916992
3679,0,1062,0.3928673267364502
3679,0,2881,-0.782757043838501
3679,0,2161,1.199037790298462
3679,0,2293,1.6168581247329712
3679,0,1266,0.7103527188301086
3679,0,1981,0.5535725355148315
3679,0,1982,0.5252211093902588
3679,0,801,-1.0125820636749268
3679,0,2441,1.9056062698364258
3680,0,583,0.565535843372345
3680,0,1903,2.3632705211639404
3680,0,1226,0.6926717758178711
3680,0,2478,-0.29794609546661377
3680,0,2572,1.1044812202453613
3680,0,2267,-0.15765191614627838
3680,0,164,-1.075202226638794
3680,0,1246,0.7021466493606567
3680,0,1682,1.5784306526184082
3680,0,2415,1.6771513223648071
3681,0,447,1.3253092765808105
3681,0,235,-0.20716702938079834
3681,0,2748,-0.06415235251188278
3681,0,322,0.42904481291770935
3681,0,1234,-0.6143144369125366
3681,0,1927,-1.1130151748657227
3681,0,1364,4.82082462310791
3681,0,1385,0.5871031284332275
3681,0,2496,3.8730340003967285
3681,0,2630,2.601299285888672
3682,0,2838,0.1966859996318817
3682,0,482,2.5564374923706055
3682,0,3108,0.046129047870635986
3682,0,1379,1.3450884819030762
3682,0,2669,-1.5284368991851807
3682,0,2353,1.2100212574005127
3682,0,60,0.5597255229949951
3682,0,487,-0.31822168827056885
3682,0,2170,1.2452378273010254
3682,0,789,0.2069118618965149
3683,0,581,0.6631197929382324
3683,0,2889,3.761357307434082
3683,0,386,2.292630195617676
3683,0,1463,-0.9895955324172974
3683,0,2388,-1.290537714958191
3683,0,1478,1.9146251678466797
3683,0,1170,0.04383978247642517
3683,0,432,1.4716954231262207
3683,0,2382,0.5722526907920837
3683,0,1281,1.822617530822754
3684,0,2169,-0.9792374968528748
3684,0,2446,1.650167465209961
3684,0,3105,2.70526123046875
3684,0,120,2.470297336578369
3684,0,1739,1.827521562576294
3684,0,710,3.8687796592712402
3684,0,3016,1.4483253955841064
3684,0,536,-0.03525418043136597
3684,0,613,-0.7112478613853455
3684,0,2069,-0.9690704345703125
3685,0,2419,5.05501651763916
3685,0,2606,0.7737168073654175
3685,0,1216,0.6870959997177124
3685,0,1437,0.014409705996513367
3685,0,3016,1.1870992183685303
3685,0,1847,-0.32467174530029297
3685,0,2992,-1.2780563831329346
3685,0,2619,0.7882096767425537
3685,0,1788,-0.07742978632450104
3685,0,2906,0.7317970991134644
3686,0,698,-0.9932366013526917
3686,0,2232,1.0980455875396729
3686,0,1309,-0.15708492696285248
3686,0,1196,-0.47531479597091675
3686,0,1804,1.3290810585021973
3686,0,1958,-0.29267293214797974
3686,0,1543,-1.3911001682281494
3686,0,181,1.2975945472717285
3686,0,2737,0.966880738735199
3686,0,1285,3.8123669624328613
3687,0,205,0.2599499225616455
3687,0,2192,0.28331536054611206
3687,0,2719,3.977564573287964
3687,0,876,4.042807579040527
3687,0,346,-0.0953722894191742
3687,0,1475,2.655919075012207
3687,0,2129,0.16590635478496552
3687,0,301,2.0796992778778076
3687,0,2157,6.1117448806762695
3687,0,2606,0.6827847361564636
3688,0,574,2.2094945907592773
3688,0,1134,1.7234630584716797
3688,0,1707,-0.04419262707233429
3688,0,3032,-0.27803340554237366
3688,0,879,-0.15105204284191132
3688,0,3027,0.3227945566177368
3688,0,2327,1.3686028718948364
3688,0,1655,0.7811951637268066
3688,0,330,1.2002058029174805
3688,0,426,2.2132580280303955
3689,0,2090,1.9185748100280762
3689,0,367,1.5845353603363037
3689,0,1496,2.014925003051758
3689,0,1814,-0.7714430093765259
3689,0,2094,0.2780832052230835
3689,0,1680,-0.1617603600025177
3689,0,660,-0.33227139711380005
3689,0,2624,1.7932847738265991
3689,0,216,-0.7690079212188721
3689,0,804,0.7215492725372314
3690,0,1645,0.45912879705429077
3690,0,3153,-0.7769567370414734
3690,0,2590,1.3757076263427734
3690,0,1475,2.0173776149749756
3690,0,3114,-0.34796610474586487
3690,0,2181,0.39584484696388245
3690,0,2117,0.545912504196167
3690,0,1053,-1.0348808765411377
3690,0,38,-0.4039604067802429
3690,0,21,0.2121821939945221
3691,0,1098,0.4201796054840088
3691,0,2911,-0.20659397542476654
3691,0,61,-0.2196095585823059
3691,0,2313,0.12370806187391281
3691,0,1474,-0.0786590576171875
3691,0,600,2.5628662109375
3691,0,1109,0.6262389421463013
3691,0,427,1.079881191253662
3691,0,3130,-1.1803818941116333
3691,0,2877,0.8274855613708496
3692,0,1041,3.98004412651062
3692,0,1551,0.05958925187587738
3692,0,67,1.2072473764419556
3692,0,86,1.9203293323516846
3692,0,1942,0.9480911493301392
3692,0,1007,4.166114807128906
3692,0,1558,0.7815135717391968
3692,0,832,0.5326814651489258
3692,0,2615,-1.310500144958496
3692,0,1884,2.830479145050049
3693,0,3114,-0.5873647928237915
3693,0,2788,1.2850008010864258
3693,0,878,3.9257924556732178
3693,0,3072,0.028828680515289307
3693,0,871,3.433476686477661
3693,0,835,0.17409174144268036
3693,0,891,-0.25129202008247375
3693,0,2705,2.379232406616211
3693,0,2212,0.8003539443016052
3693,0,1494,-0.49129247665405273
3694,0,2542,-0.1472308188676834
3694,0,244,1.8443868160247803
3694,0,669,-0.951047420501709
3694,0,537,0.5101247429847717
3694,0,515,3.766052722930908
3694,0,487,0.5083704590797424
3694,0,2947,0.5084165334701538
3694,0,206,0.02249111235141754
3694,0,559,-0.240797221660614
3694,0,630,-1.1309857368469238
3695,0,641,-0.3012390732765198
3695,0,1680,0.19535964727401733
3695,0,773,-2.37290620803833
3695,0,2616,4.208926200866699
3695,0,1488,0.3450529873371124
3695,0,1152,-1.0364575386047363
3695,0,1531,3.4158782958984375
3695,0,237,1.6733050346374512
3695,0,1038,4.024723052978516
3695,0,852,1.622334361076355
3696,0,100,2.4993302822113037
3696,0,2524,0.4254313111305237
3696,0,2101,0.8064023852348328
3696,0,3014,0.6376475691795349
3696,0,801,-0.3616710305213928
3696,0,158,-0.523084282875061
3696,0,837,0.23097747564315796
3696,0,1055,0.8112236261367798
3696,0,1197,-0.21841742098331451
3696,0,1653,1.748969554901123
3697,0,520,3.6466469764709473
3697,0,634,1.0765061378479004
3697,0,1164,-1.5988428592681885
3697,0,844,0.7831482887268066
3697,0,2999,2.9169816970825195
3697,0,121,2.09804630279541
3697,0,683,-1.1252498626708984
3697,0,2940,-1.1369595527648926
3697,0,1779,1.3398396968841553
3697,0,1629,3.387843608856201
3698,0,31,4.8116984367370605
3698,0,973,1.9686942100524902
3698,0,1144,-0.9400104284286499
3698,0,2136,-1.1629745960235596
3698,0,449,3.1652324199676514
3698,0,1895,-0.994551420211792
3698,0,1908,6.951976776123047
3698,0,1268,-0.2411748766899109
3698,0,2237,-1.0198521614074707
3698,0,2305,2.364790916442871
3699,0,2231,-0.8257277011871338
3699,0,341,0.02842950075864792
3699,0,2036,0.8295673727989197
3699,0,434,1.9942035675048828
3699,0,2915,1.220452070236206
3699,0,2294,-0.8030872344970703
3699,0,570,-0.12165351957082748
3699,0,1877,-0.015381217002868652
3699,0,323,0.8425034284591675
3699,0,1879,2.3329365253448486
3700,0,2423,-0.9639249444007874
3700,0,762,0.12636809051036835
3700,0,943,3.724285840988159
3700,0,570,-0.06691041588783264
3700,0,320,0.38629406690597534
3700,0,2040,-0.4581362009048462
3700,0,576,0.40375155210494995
3700,0,282,-1.9451464414596558
3700,0,754,2.3919224739074707
3700,0,2630,0.9740899801254272
3701,0,1687,-0.04752165079116821
3701,0,721,2.832995891571045
3701,0,1978,-0.7870181798934937
3701,0,1232,-0.6499170064926147
3701,0,325,0.38716405630111694
3701,0,809,0.3152461647987366
3701,0,2988,0.34545719623565674
3701,0,1619,0.7007815837860107
3701,0,787,-1.0997767448425293
3701,0,2977,1.4906128644943237
3702,0,1568,4.843297004699707
3702,0,2287,-0.629718542098999
3702,0,2532,0.31289348006248474
3702,0,1224,-0.213194340467453
3702,0,1870,-0.5774993896484375
3702,0,878,7.109164714813232
3702,0,2060,-1.2071757316589355
3702,0,3,1.2747790813446045
3702,0,2911,0.9186209440231323
3702,0,1229,0.12487299740314484
3703,0,2085,-0.6166980862617493
3703,0,1875,-0.8993927836418152
3703,0,1827,-0.012333214282989502
3703,0,346,-0.5783149003982544
3703,0,817,-0.6152215003967285
3703,0,804,0.199996218085289
3703,0,2238,-0.2733118534088135
3703,0,1952,0.058884378522634506
3703,0,2712,2.097256660461426
3703,0,2532,1.5229706764221191
3704,0,2634,0.5060793161392212
3704,0,1655,-0.3330208957195282
3704,0,1276,0.1831149458885193
3704,0,551,-0.9301459789276123
3704,0,1822,1.1337590217590332
3704,0,2733,-0.9203108549118042
3704,0,572,-0.5469735264778137
3704,0,3166,0.8238254189491272
3704,0,2945,-0.20121315121650696
3704,0,1513,-0.26127392053604126
3705,0,1565,3.3065836429595947
3705,0,2940,-2.095280170440674
3705,0,3132,-1.0882701873779297
3705,0,740,3.062695026397705
3705,0,2800,2.507436752319336
3705,0,2669,-1.740451693534851
3705,0,357,3.4571146965026855
3705,0,303,1.2203187942504883
3705,0,922,1.6925803422927856
3705,0,669,-1.1285364627838135
3706,0,1674,4.640262126922607
3706,0,1002,5.397441864013672
3706,0,930,1.4486362934112549
3706,0,2238,-0.8588184118270874
3706,0,2845,-0.41013458371162415
3706,0,2114,4.203671455383301
3706,0,2959,4.104294776916504
3706,0,1584,2.1988251209259033
3706,0,1792,-0.3150745928287506
3706,0,1388,1.2418344020843506
3707,0,1257,-1.0503039360046387
3707,0,2074,0.5204288959503174
3707,0,213,-0.31384599208831787
3707,0,3109,-1.024294137954712
3707,0,1241,5.004655361175537
3707,0,2409,5.816071510314941
3707,0,1276,1.11039400100708
3707,0,1084,6.375296592712402
3707,0,3124,1.8409518003463745
3707,0,978,4.543797016143799
3708,0,2659,2.207524299621582
3708,0,500,-0.8709421157836914
3708,0,2678,0.5289797782897949
3708,0,4,-2.2290263175964355
3708,0,598,2.096813678741455
3708,0,167,-0.057638734579086304
3708,0,2770,-0.554397702217102
3708,0,2654,0.9846769571304321
3708,0,2996,-0.6649000644683838
3708,0,1050,1.989579677581787
3709,0,1233,-0.4265865087509155
3709,0,1262,0.38868454098701477
3709,0,265,-0.49843528866767883
3709,0,2190,0.256595253944397
3709,0,731,-0.357465535402298
3709,0,2838,0.6629611253738403
3709,0,1054,-0.6149700880050659
3709,0,1407,-0.554750919342041
3709,0,1277,2.3231801986694336
3709,0,2336,-0.5298051834106445
3710,0,321,1.1731104850769043
3710,0,237,0.5593717098236084
3710,0,2548,2.6046102046966553
3710,0,2229,-0.220600426197052
3710,0,208,-0.36887043714523315
3710,0,2283,-0.1903112530708313
3710,0,826,-0.4918699860572815
3710,0,1299,-0.6609659790992737
3710,0,764,-0.3744024634361267
3710,0,2168,1.8499934673309326
3711,0,2635,0.7498099207878113
3711,0,2271,2.684150218963623
3711,0,228,-0.15600940585136414
3711,0,1098,0.5612579584121704
3711,0,1051,4.667141914367676
3711,0,1036,1.323980689048767
3711,0,1883,1.4834964275360107
3711,0,2296,1.7011559009552002
3711,0,1174,0.33654218912124634
3711,0,320,-0.6100765466690063
3712,0,2425,1.4322409629821777
3712,0,2333,0.7217502593994141
3712,0,1949,0.5520041584968567
3712,0,2548,3.91316556930542
3712,0,1630,2.1017956733703613
3712,0,2800,2.0807580947875977
3712,0,1819,3.496640682220459
3712,0,1324,1.8852713108062744
3712,0,2234,-1.2870776653289795
3712,0,2436,0.01673104614019394
3713,0,1783,-0.5209407210350037
3713,0,553,0.8884742259979248
3713,0,1751,-0.7970398664474487
3713,0,419,3.1904544830322266
3713,0,761,1.6729239225387573
3713,0,1015,4.877741813659668
3713,0,994,3.3849141597747803
3713,0,1132,1.8041586875915527
3713,0,144,-0.5303425788879395
3713,0,1879,0.02781662344932556
3714,0,1487,4.196418762207031
3714,0,58,0.7501912117004395
3714,0,1461,0.46427813172340393
3714,0,1583,4.272830486297607
3714,0,1090,-0.663724958896637
3714,0,2901,4.816791534423828
3714,0,1061,0.1991070806980133
3714,0,3044,0.46649661660194397
3714,0,2492,2.2069478034973145
3714,0,2331,-0.9341862201690674
3715,0,951,1.567562460899353
3715,0,15,3.195361614227295
3715,0,435,-0.06237944960594177
3715,0,1179,3.1195390224456787
3715,0,2773,0.5510850548744202
3715,0,3151,-1.130471110343933
3715,0,2588,1.6340975761413574
3715,0,2759,-0.5332118272781372
3715,0,2732,-0.7664761543273926
3715,0,2217,4.456449508666992
3716,0,1719,4.048853874206543
3716,0,2560,2.8528800010681152
3716,0,1728,2.8011555671691895
3716,0,193,5.008272647857666
3716,0,903,3.162203788757324
3716,0,2304,-0.497472882270813
3716,0,1642,2.624053478240967
3716,0,2299,0.0183631032705307
3716,0,2819,0.1577032208442688
3716,0,1568,3.507248878479004
3717,0,1326,4.270235061645508
3717,0,2739,1.499297857284546
3717,0,1769,-0.6119940876960754
3717,0,2869,-0.5519434213638306
3717,0,961,5.20164680480957
3717,0,2754,-0.8318809270858765
3717,0,1379,1.6364150047302246
3717,0,318,-0.8000901937484741
3717,0,1289,0.3564409613609314
3717,0,2832,0.11123152077198029
3718,0,3062,-0.0431927926838398
3718,0,1709,0.335715115070343
3718,0,451,-0.02984408289194107
3718,0,1416,0.03955452889204025
3718,0,468,-0.01221770141273737
3718,0,2669,-0.7981330156326294
3718,0,274,1.2783735990524292
3718,0,2412,0.8198696374893188
3718,0,1457,1.4370613098144531
3718,0,2011,-0.34845632314682007
3719,0,1765,2.8178114891052246
3719,0,345,0.44675809144973755
3719,0,3038,0.8499034643173218
3719,0,2960,1.8159445524215698
3719,0,487,0.08415094017982483
3719,0,1591,0.9571207761764526
3719,0,2022,-1.0611122846603394
3719,0,2722,-0.17610757052898407
3719,0,1790,0.20442435145378113
3719,0,175,-1.06181001663208
3720,0,2986,-0.6658064723014832
3720,0,1837,4.380897521972656
3720,0,3072,-1.0236270427703857
3720,0,93,-1.2502896785736084
3720,0,377,0.4947015941143036
3720,0,260,3.886336088180542
3720,0,876,4.351365566253662
3720,0,295,0.865796685218811
3720,0,2010,0.7151554226875305
3720,0,2940,-0.6024426221847534
3721,0,1528,3.7860052585601807
3721,0,565,3.1181321144104004
3721,0,310,1.2280242443084717
3721,0,2209,3.920846939086914
3721,0,1042,2.7191238403320312
3721,0,3041,0.24555817246437073
3721,0,1274,1.4650475978851318
3721,0,1777,1.837988018989563
3721,0,208,-1.6717596054077148
3721,0,2488,0.9420519471168518
3722,0,802,1.8115358352661133
3722,0,444,-1.0311307907104492
3722,0,1208,-0.6719135046005249
3722,0,920,3.1610212326049805
3722,0,1412,-0.31888797879219055
3722,0,865,2.9624392986297607
3722,0,572,2.410007953643799
3722,0,3042,2.4741687774658203
3722,0,793,1.877831220626831
3722,0,431,0.9592421054840088
3723,0,1092,0.3122873306274414
3723,0,886,-1.0218149423599243
3723,0,1061,0.0954924076795578
3723,0,379,2.2855610847473145
3723,0,1002,3.4296321868896484
3723,0,3026,4.0675530433654785
3723,0,2304,-0.9378582835197449
3723,0,72,-0.4279845952987671
3723,0,2235,0.8084366321563721
3723,0,2616,1.6790462732315063
3724,0,2900,-0.598217248916626
3724,0,2839,2.332517385482788
3724,0,983,1.1342920064926147
3724,0,1179,2.8602511882781982
3724,0,2860,0.27314698696136475
3724,0,1778,-0.43894556164741516
3724,0,993,2.508272647857666
3724,0,2733,-0.7340124845504761
3724,0,2528,-0.8234862089157104
3724,0,2800,2.1350085735321045
3725,0,479,-0.2761571407318115
3725,0,457,-0.08709213137626648
3725,0,1981,-0.003491148352622986
3725,0,2097,-2.3428292274475098
3725,0,1763,0.2411096692085266
3725,0,383,-1.1665732860565186
3725,0,1018,-1.966802954673767
3725,0,1800,-1.2645421028137207
3725,0,2507,2.5377752780914307
3725,0,1327,-0.16455082595348358
3726,0,3174,2.9464340209960938
3726,0,495,1.0658519268035889
3726,0,1975,2.5483474731445312
3726,0,1972,-0.8094387054443359
3726,0,275,3.5607192516326904
3726,0,1929,0.05472877621650696
3726,0,684,-1.0273076295852661
3726,0,2458,1.8733775615692139
3726,0,1385,1.0069773197174072
3726,0,2761,-0.363192081451416
3727,0,1878,-1.8751442432403564
3727,0,2605,-1.1483523845672607
3727,0,2692,-1.5712835788726807
