user_id,time_step,item,sim_score
390,0,2612,0.6392180919647217
390,0,673,0.6197814345359802
390,0,171,0.3485616147518158
390,0,2458,0.405401349067688
390,0,266,0.5134592652320862
390,0,1153,0.38120803236961365
390,0,35,0.49499067664146423
390,0,920,0.587715744972229
390,0,260,0.709949254989624
391,0,899,0.21979311108589172
391,0,1089,0.7176469564437866
391,0,1576,0.6459469795227051
391,0,328,0.6793220043182373
391,0,2761,0.6096125245094299
391,0,2546,0.2969731390476227
391,0,997,0.6190426349639893
391,0,978,0.7508050203323364
391,0,3083,0.7079792022705078
391,0,845,0.8696955442428589
392,0,2477,0.73232102394104
392,0,20,0.7639068365097046
392,0,331,0.35337793827056885
392,0,1585,0.7354649305343628
392,0,1926,0.7433798313140869
392,0,2513,0.8305584788322449
392,0,367,0.7347302436828613
392,0,2363,0.47499388456344604
392,0,2233,0.17965766787528992
392,0,1339,0.6310154795646667
393,0,1661,0.6917641162872314
393,0,1861,0.6964823007583618
393,0,1443,0.3676382303237915
393,0,1131,0.6872382760047913
393,0,998,0.6258333325386047
393,0,1173,0.549049973487854
393,0,2708,0.7870497703552246
393,0,450,0.658907413482666
393,0,88,0.4340471625328064
393,0,468,0.5055903792381287
394,0,2815,0.2709691524505615
394,0,2760,0.6999808549880981
394,0,1860,0.6059978008270264
394,0,265,0.5896422266960144
394,0,297,0.4946070611476898
394,0,24,0.6038275957107544
394,0,2369,0.27742743492126465
394,0,1569,0.6832700371742249
394,0,1564,0.4206046164035797
394,0,589,0.6295125484466553
395,0,2665,0.5458136796951294
395,0,1302,0.6237459778785706
395,0,385,0.763397216796875
395,0,2081,0.5469947457313538
395,0,1532,0.6658284068107605
395,0,2432,0.6808305978775024
395,0,2836,0.7597383856773376
395,0,1121,0.5506619215011597
395,0,1544,0.6074141263961792
395,0,464,0.43715032935142517
396,0,1218,0.5706735849380493
396,0,2042,0.5432224869728088
396,0,2061,0.5253936052322388
396,0,2526,0.6701993942260742
396,0,2019,0.6773768663406372
396,0,331,0.5041369199752808
396,0,1146,0.5072179436683655
396,0,895,0.675355076789856
396,0,2761,0.49875083565711975
396,0,1801,0.4415571987628937
397,0,2393,0.5449839234352112
397,0,1383,0.5321072340011597
397,0,2780,0.5842834711074829
397,0,390,0.6387882232666016
397,0,728,0.637137770652771
397,0,1770,0.6455283164978027
397,0,1956,0.5668123364448547
397,0,2371,0.585556149482727
397,0,1411,0.7818657159805298
397,0,1350,0.7793376445770264
398,0,506,0.39572978019714355
398,0,548,0.2596062421798706
398,0,627,0.27697139978408813
398,0,2728,0.7201034426689148
398,0,1147,0.7249964475631714
398,0,1702,0.7012694478034973
398,0,1431,0.6387781500816345
398,0,938,0.3986455798149109
398,0,878,0.7224077582359314
398,0,2052,0.4114515483379364
399,0,32,0.8740184903144836
399,0,2937,0.4943188428878784
399,0,131,0.6948468685150146
399,0,1142,0.5294570922851562
399,0,1262,0.48137423396110535
399,0,1977,0.5326545238494873
399,0,1035,0.7430675625801086
399,0,1851,0.7962511777877808
399,0,865,0.7896406650543213
399,0,3001,0.6892438530921936
400,0,3064,0.689674437046051
400,0,1560,0.3461909592151642
400,0,1341,0.3111664950847626
400,0,2499,0.7443387508392334
400,0,1738,0.7213390469551086
400,0,1577,0.7296830415725708
400,0,951,0.34488651156425476
400,0,1753,0.3980283737182617
400,0,419,0.6659164428710938
400,0,928,0.6200470924377441
401,0,562,0.2223721146583557
401,0,1490,0.5159916281700134
401,0,2592,0.8227367401123047
401,0,1960,0.684066653251648
401,0,2994,0.4801493287086487
401,0,3199,0.44470420479774475
401,0,1237,0.177112877368927
401,0,589,0.6798847913742065
401,0,540,0.6911870241165161
401,0,1407,0.7515313029289246
402,0,1824,0.7909849286079407
402,0,1905,0.6057333946228027
402,0,1285,0.313940167427063
402,0,896,0.7960002422332764
402,0,1030,0.6710317134857178
402,0,1266,0.3380412459373474
402,0,203,0.718277096748352
402,0,2349,0.6382142901420593
402,0,1511,0.5896377563476562
402,0,3111,0.6708200573921204
403,0,2603,0.31883639097213745
403,0,180,0.3532939553260803
403,0,999,0.6343042850494385
403,0,3092,0.3025963604450226
403,0,382,0.21884971857070923
403,0,1263,0.1941160261631012
403,0,55,0.5466588139533997
403,0,993,0.7391403913497925
403,0,2391,0.4079545736312866
403,0,2996,0.610927164554596
404,0,2047,0.3378221392631531
404,0,483,0.46046528220176697
404,0,1360,0.5824781656265259
404,0,1667,0.6509606838226318
404,0,1050,0.564468264579773
404,0,885,0.5466569066047668
404,0,474,0.7794650793075562
404,0,1235,0.5598388314247131
404,0,979,0.7698639631271362
404,0,1604,0.4355303645133972
405,0,479,0.4101915955543518
405,0,484,0.429585725069046
405,0,1793,0.4508962333202362
405,0,1240,0.5303207635879517
405,0,2154,0.7054588794708252
405,0,2893,0.3181305229663849
405,0,2876,0.4581146836280823
405,0,568,0.3786139488220215
405,0,2515,0.6609736084938049
405,0,1838,0.6354206800460815
406,0,957,0.7614400386810303
406,0,1748,0.41773927211761475
406,0,2139,0.3915102481842041
406,0,667,0.36487075686454773
406,0,1103,0.5404131412506104
406,0,2087,0.6150884628295898
406,0,2949,0.1993199586868286
406,0,742,0.7081862092018127
406,0,574,0.726577877998352
406,0,2809,0.7716817855834961
407,0,1798,0.4305468797683716
407,0,2355,0.8163836598396301
407,0,2733,0.7252386808395386
407,0,2896,0.8337435126304626
407,0,2976,0.34053531289100647
407,0,1265,0.35005977749824524
407,0,2931,0.7723153233528137
407,0,2778,0.6291015148162842
407,0,2106,0.36299216747283936
407,0,3056,0.2736406624317169
408,0,2622,0.3215866982936859
408,0,851,0.6307201385498047
408,0,1059,0.256450891494751
408,0,1500,0.34570300579071045
408,0,573,0.48863738775253296
408,0,281,0.6514601111412048
408,0,2844,0.5325837135314941
408,0,756,0.5517773032188416
408,0,689,0.5822924971580505
408,0,1082,0.6907702088356018
409,0,263,0.6424373984336853
409,0,379,0.5949985980987549
409,0,401,0.6669017672538757
409,0,411,0.6904146671295166
409,0,2118,0.5247033834457397
409,0,3066,0.6155756711959839
409,0,1176,0.4141325354576111
409,0,1343,0.6726146936416626
409,0,429,0.3054509162902832
409,0,860,0.6841492652893066
410,0,2239,0.5001550316810608
410,0,1893,0.577873706817627
410,0,1882,0.7600225210189819
410,0,1890,0.6423013210296631
410,0,173,0.6043052077293396
410,0,1115,0.7582858800888062
410,0,358,0.6985829472541809
410,0,3004,0.6112419366836548
410,0,16,0.7581851482391357
410,0,1917,0.4518073797225952
411,0,2608,0.25518667697906494
411,0,2432,0.7655593156814575
411,0,274,0.5654870271682739
411,0,2478,0.5154803991317749
411,0,1107,0.3192842900753021
411,0,328,0.5582764148712158
411,0,479,0.31087446212768555
411,0,284,0.47206613421440125
411,0,2050,0.5514876842498779
411,0,105,0.6612692475318909
412,0,2299,0.3902878165245056
412,0,2499,0.6439332365989685
412,0,786,0.5664082765579224
412,0,2178,0.6669563055038452
412,0,241,0.4026365280151367
412,0,712,0.7553080320358276
412,0,2583,0.6848880052566528
412,0,229,0.7434462904930115
412,0,194,0.7092684507369995
412,0,896,0.7832699418067932
413,0,928,0.6118132472038269
413,0,1149,0.6784859299659729
413,0,245,0.6639267206192017
413,0,2614,0.3726813793182373
413,0,1248,0.37425118684768677
413,0,644,0.44831061363220215
413,0,663,0.7179802656173706
413,0,1612,0.6744345426559448
413,0,1637,0.5647825598716736
413,0,3158,0.33992838859558105
414,0,1013,0.8838381767272949
414,0,1450,0.81717449426651
414,0,2504,0.5924946665763855
414,0,1454,0.45807552337646484
414,0,310,0.6047285795211792
414,0,1785,0.19993847608566284
414,0,444,0.1531437635421753
414,0,228,0.3395070433616638
414,0,1122,0.47044670581817627
414,0,1312,0.617010235786438
415,0,2828,0.784622073173523
415,0,2316,0.6470366716384888
415,0,1720,0.7442988753318787
415,0,1018,0.6335471868515015
415,0,2366,0.38083314895629883
415,0,1401,0.5576269626617432
415,0,963,0.7377771735191345
415,0,799,0.20843854546546936
415,0,2046,0.5569444298744202
415,0,2810,0.4325002431869507
416,0,1334,0.4327518939971924
416,0,433,0.4429786801338196
416,0,3062,0.44252559542655945
416,0,128,0.7472570538520813
416,0,2887,0.6841685771942139
416,0,1385,0.7193955779075623
416,0,2806,0.5961611270904541
416,0,1957,0.6205424070358276
416,0,3099,0.6782371997833252
416,0,120,0.6877347826957703
417,0,26,0.4025226831436157
417,0,1425,0.3706791400909424
417,0,1324,0.5168585181236267
417,0,2158,0.30994081497192383
417,0,2953,0.511260986328125
417,0,435,0.6442102193832397
417,0,2221,0.48653656244277954
417,0,1204,0.5271105766296387
417,0,109,0.3994933068752289
417,0,1402,0.5272132754325867
418,0,2862,0.5629997253417969
418,0,103,0.37493813037872314
418,0,626,0.47641557455062866
418,0,2866,0.6209976077079773
418,0,2385,0.5685937404632568
418,0,754,0.4575500190258026
418,0,2135,0.6268467307090759
418,0,479,0.43459266424179077
418,0,2907,0.6440844535827637
418,0,3011,0.5578503012657166
419,0,526,0.3858184814453125
419,0,910,0.6000730991363525
419,0,1184,0.4594650864601135
419,0,906,0.36075565218925476
419,0,233,0.39580753445625305
419,0,225,0.8652554750442505
419,0,1440,0.4345870316028595
419,0,1474,0.3806142807006836
419,0,1796,0.7777160406112671
419,0,2560,0.5311660766601562
420,0,2258,0.4929526150226593
420,0,1265,0.5271592140197754
420,0,2829,0.8555434942245483
420,0,1990,0.48767825961112976
420,0,1194,0.5727041363716125
420,0,2438,0.423663854598999
420,0,1766,0.18973541259765625
420,0,3145,0.2731609344482422
420,0,468,0.6179776787757874
420,0,1202,0.4676000773906708
421,0,2806,0.4975145161151886
421,0,1334,0.42596733570098877
421,0,2991,0.6444104909896851
421,0,141,0.7593401074409485
421,0,2834,0.7824526429176331
421,0,2472,0.8292872905731201
421,0,1622,0.520298421382904
421,0,3148,0.43152788281440735
421,0,3078,0.32914072275161743
421,0,749,0.4803386330604553
422,0,2259,0.5420116782188416
422,0,2170,0.49752071499824524
422,0,1200,0.3420369327068329
422,0,1198,0.4873383641242981
422,0,2661,0.673542320728302
422,0,2120,0.5481057167053223
422,0,687,0.5817691683769226
422,0,1386,0.2531454861164093
422,0,2759,0.4467346668243408
422,0,1320,0.19130739569664001
423,0,2926,0.29553595185279846
423,0,1425,0.7283890247344971
423,0,1927,0.3406238853931427
423,0,1270,0.4083777666091919
423,0,1840,0.8184736371040344
423,0,52,0.4788222908973694
423,0,1594,0.3859977424144745
423,0,1287,0.3154374957084656
423,0,419,0.5519554018974304
423,0,127,0.6869555711746216
424,0,2849,0.41995537281036377
424,0,2774,0.3755735754966736
424,0,1708,0.459816038608551
424,0,2246,0.5403932332992554
424,0,2984,0.5788216590881348
424,0,2642,0.7818734049797058
424,0,2840,0.5731028914451599
424,0,1754,0.6637601256370544
424,0,17,0.538753092288971
424,0,1333,0.5373328328132629
425,0,468,0.4948909282684326
425,0,2293,0.4873388707637787
425,0,2236,0.4389839470386505
425,0,420,0.3454500436782837
425,0,1234,0.7669576406478882
425,0,2138,0.37041616439819336
425,0,331,0.5950859189033508
425,0,942,0.647961437702179
425,0,2638,0.7095532417297363
425,0,1543,0.3284960389137268
426,0,1425,0.5466424822807312
426,0,1202,0.41216331720352173
426,0,1302,0.5625656843185425
426,0,570,0.4563484191894531
426,0,2040,0.7161190509796143
426,0,1696,0.5949578881263733
426,0,669,0.45808514952659607
426,0,896,0.6273932456970215
426,0,67,0.7552257180213928
426,0,866,0.6273587942123413
427,0,2270,0.3948017358779907
427,0,241,0.6072510480880737
427,0,289,0.36612337827682495
427,0,2444,0.5530638694763184
427,0,1045,0.4471988081932068
427,0,1394,0.579265296459198
427,0,974,0.5457086563110352
427,0,2289,0.5350902080535889
427,0,2533,0.3644019365310669
427,0,1365,0.35877668857574463
428,0,2615,0.5010771155357361
428,0,1431,0.6799712181091309
428,0,2430,0.47716623544692993
428,0,2034,0.5423798561096191
428,0,2249,0.7351495027542114
428,0,2149,0.42192625999450684
428,0,1978,0.7467032670974731
428,0,711,0.787295937538147
428,0,473,0.69040846824646
428,0,874,0.6131712794303894
429,0,1862,0.6243840456008911
429,0,1571,0.5220950841903687
429,0,2277,0.3705632984638214
429,0,2359,0.5757548809051514
429,0,180,0.36496132612228394
429,0,572,0.6050403714179993
429,0,1948,0.4519081115722656
429,0,606,0.43228381872177124
429,0,259,0.45824599266052246
429,0,824,0.7044863700866699
430,0,1927,0.7605844736099243
430,0,351,0.702836275100708
430,0,2197,0.33054032921791077
430,0,674,0.7583800554275513
430,0,2124,0.39471888542175293
430,0,221,0.6011158227920532
430,0,107,0.605777382850647
430,0,2034,0.7836433053016663
430,0,814,0.5075370073318481
430,0,3031,0.5957783460617065
431,0,1936,0.7247107028961182
431,0,2669,0.446270614862442
431,0,949,0.6823241114616394
431,0,752,0.5414178371429443
431,0,1563,0.35804611444473267
431,0,1329,0.6713314056396484
431,0,2477,0.5531368851661682
431,0,2935,0.31513121724128723
431,0,1897,0.634483814239502
431,0,3173,0.5858882665634155
432,0,3198,0.528338611125946
432,0,1898,0.44258221983909607
432,0,2757,0.7275299429893494
432,0,741,0.6341536641120911
432,0,2476,0.27004724740982056
432,0,1713,0.4345957636833191
432,0,1507,0.6811323165893555
432,0,2868,0.6831974983215332
432,0,2526,0.5830632448196411
432,0,2815,0.3979606628417969
433,0,16,0.5668357014656067
433,0,2906,0.24453377723693848
433,0,1272,0.5200328230857849
433,0,36,0.5647444128990173
433,0,263,0.6810555458068848
433,0,1103,0.7270119786262512
433,0,1485,0.773399829864502
433,0,524,0.7083028554916382
433,0,136,0.598871648311615
433,0,1745,0.22494781017303467
434,0,2153,0.5309715270996094
434,0,2528,0.4456607699394226
434,0,605,0.2680628299713135
434,0,2824,0.7590656280517578
434,0,2207,0.5299402475357056
434,0,719,0.6762399673461914
434,0,2419,0.6751741170883179
434,0,1807,0.4255235493183136
434,0,1086,0.7568073272705078
434,0,1744,0.5841208696365356
435,0,535,0.451479434967041
435,0,325,0.7055147886276245
435,0,1826,0.5903016924858093
435,0,2420,0.23438268899917603
435,0,291,0.4868537187576294
435,0,615,0.5651934742927551
435,0,294,0.6455495953559875
435,0,2662,0.3310219645500183
435,0,677,0.7189575433731079
435,0,1018,0.45624056458473206
436,0,2897,0.5803852081298828
436,0,2785,0.733149528503418
436,0,2354,0.7420412302017212
436,0,1744,0.5593777298927307
436,0,826,0.6364017128944397
436,0,195,0.5106526017189026
436,0,1849,0.46639305353164673
436,0,2716,0.6771289110183716
436,0,2647,0.3934401273727417
436,0,1034,0.6116323471069336
437,0,1242,0.7156455516815186
437,0,2068,0.5514215230941772
437,0,132,0.5172340273857117
437,0,1347,0.8001515865325928
437,0,1559,0.7355177402496338
437,0,2026,0.48035740852355957
437,0,236,0.6693050861358643
437,0,2126,0.26888155937194824
437,0,1276,0.40996330976486206
437,0,2989,0.4274875521659851
438,0,639,0.6133426427841187
438,0,1865,0.7548648118972778
438,0,1785,0.406183123588562
438,0,2061,0.5078537464141846
438,0,239,0.4072076976299286
438,0,436,0.4987918734550476
438,0,1781,0.5138050317764282
438,0,813,0.4707704484462738
438,0,1990,0.41068369150161743
438,0,1349,0.3124431371688843
439,0,289,0.3216877281665802
439,0,202,0.3652292490005493
439,0,984,0.6819678544998169
439,0,800,0.5632625222206116
439,0,65,0.2566545605659485
439,0,171,0.40300077199935913
439,0,2103,0.5557347536087036
439,0,2340,0.4303930103778839
439,0,2579,0.2294878363609314
439,0,1900,0.463675320148468
440,0,3156,0.7754497528076172
440,0,1440,0.34153714776039124
440,0,2775,0.48647943139076233
440,0,2937,0.5526083111763
440,0,2649,0.35553357005119324
440,0,2572,0.7583428621292114
440,0,1794,0.6080764532089233
440,0,3086,0.6361870765686035
440,0,806,0.5898672342300415
440,0,1529,0.6186667084693909
441,0,131,0.8202762603759766
441,0,802,0.6796006560325623
441,0,1408,0.5240840911865234
441,0,540,0.6790636777877808
441,0,3042,0.599010169506073
441,0,840,0.5674949288368225
441,0,1591,0.2781703472137451
441,0,626,0.6835542917251587
441,0,3168,0.4517577290534973
441,0,3054,0.403365820646286
442,0,2976,0.444147527217865
442,0,3105,0.37521713972091675
442,0,2994,0.4340481758117676
442,0,1391,0.4138723611831665
442,0,1425,0.6152645945549011
442,0,1927,0.3426778316497803
442,0,3169,0.5110058784484863
442,0,1952,0.6197476983070374
442,0,545,0.3579253554344177
442,0,1137,0.5229955315589905
443,0,2587,0.4696766138076782
443,0,3088,0.4999327063560486
443,0,1240,0.4015585482120514
443,0,1616,0.8069348335266113
443,0,561,0.5044512748718262
443,0,1837,0.7960925102233887
443,0,911,0.22865375876426697
443,0,1315,0.7104679942131042
443,0,1570,0.7465450167655945
443,0,1392,0.759182333946228
444,0,928,0.6131967902183533
444,0,2084,0.6691295504570007
444,0,372,0.7969275712966919
444,0,3037,0.5492253303527832
444,0,1784,0.5571128726005554
444,0,204,0.4345448613166809
444,0,2551,0.33109891414642334
444,0,47,0.3320791721343994
444,0,2897,0.4646514654159546
444,0,186,0.3889709711074829
445,0,2071,0.33935409784317017
445,0,851,0.6357816457748413
445,0,647,0.5975013375282288
445,0,293,0.3225061893463135
445,0,2523,0.5284681916236877
445,0,718,0.8901386260986328
445,0,2772,0.3991372585296631
445,0,1012,0.5748366713523865
445,0,2359,0.4642021656036377
445,0,2148,0.21198701858520508
446,0,2984,0.679115891456604
446,0,1488,0.28979772329330444
446,0,1628,0.8969353437423706
446,0,967,0.797768235206604
446,0,2122,0.7780920267105103
446,0,252,0.438904345035553
446,0,292,0.5286682844161987
446,0,1817,0.22712433338165283
446,0,1417,0.4437539875507355
446,0,2259,0.5204459428787231
447,0,2433,0.5340239405632019
447,0,406,0.5669465661048889
447,0,1445,0.6789982318878174
447,0,2753,0.4319564402103424
447,0,631,0.6281120777130127
447,0,2455,0.5254382491111755
447,0,2617,0.37792330980300903
447,0,2888,0.40168148279190063
447,0,1043,0.5576437711715698
447,0,1106,0.5091714262962341
448,0,2761,0.5043889880180359
448,0,1603,0.5808999538421631
448,0,2277,0.43016302585601807
448,0,91,0.4123018980026245
448,0,531,0.47758322954177856
448,0,2097,0.4366299510002136
448,0,1199,0.2222086787223816
448,0,106,0.431916207075119
448,0,2516,0.3048270344734192
448,0,1541,0.48904380202293396
449,0,1491,0.7284080386161804
449,0,2034,0.5398625731468201
449,0,1573,0.5663976669311523
449,0,142,0.5388513803482056
449,0,2769,0.16142037510871887
449,0,179,0.6934176683425903
449,0,631,0.7950320243835449
449,0,2987,0.6981788277626038
449,0,1421,0.48961207270622253
449,0,1364,0.693677544593811
450,0,238,0.3474314212799072
450,0,2572,0.5986859202384949
450,0,525,0.7513038516044617
450,0,2934,0.7290440797805786
450,0,2706,0.446798712015152
450,0,2883,0.31680580973625183
450,0,1581,0.7232059836387634
450,0,2853,0.6857985854148865
450,0,2811,0.5611673593521118
450,0,3152,0.6881394386291504
451,0,3159,0.4491994380950928
451,0,3125,0.42365577816963196
451,0,1777,0.6200730800628662
451,0,862,0.7710118889808655
451,0,1000,0.8194566965103149
451,0,3011,0.7782106399536133
451,0,1326,0.7479033470153809
451,0,2736,0.6980154514312744
451,0,1832,0.8082250952720642
451,0,1274,0.4014403223991394
452,0,2846,0.7236497402191162
452,0,2088,0.5123149156570435
452,0,1313,0.6597148776054382
452,0,1670,0.8006348013877869
452,0,1800,0.696575403213501
452,0,476,0.6147091388702393
452,0,1905,0.6072686314582825
452,0,3095,0.5373026132583618
452,0,2875,0.2556855082511902
452,0,2705,0.6117398142814636
453,0,1469,0.44343119859695435
453,0,494,0.6189794540405273
453,0,1210,0.4057728052139282
453,0,38,0.4009171724319458
453,0,759,0.6222350597381592
453,0,736,0.6949685215950012
453,0,2831,0.7286772727966309
453,0,1177,0.41853195428848267
453,0,576,0.5171682834625244
453,0,3062,0.5313339233398438
454,0,465,0.6613010764122009
454,0,964,0.4826866686344147
454,0,68,0.6595451235771179
454,0,443,0.47520771622657776
454,0,1353,0.5243149399757385
454,0,1346,0.5006664395332336
454,0,1846,0.5266351103782654
454,0,1861,0.37557846307754517
454,0,2518,0.5314565896987915
454,0,2945,0.4382754862308502
455,0,2905,0.5759341716766357
455,0,1084,0.5819493532180786
455,0,1165,0.620326042175293
455,0,1843,0.7082796692848206
455,0,1624,0.34285610914230347
455,0,249,0.6235647201538086
455,0,609,0.4306976795196533
455,0,569,0.3117227554321289
455,0,1530,0.8359532356262207
455,0,992,0.6130828261375427
456,0,2620,0.5285488963127136
456,0,655,0.32605546712875366
456,0,2765,0.38873058557510376
456,0,1967,0.4812997281551361
456,0,1247,0.6409590244293213
456,0,2663,0.8152859210968018
456,0,2712,0.7422114610671997
456,0,3027,0.5228073000907898
456,0,97,0.2853701114654541
456,0,645,0.7811993360519409
457,0,2583,0.598080039024353
457,0,299,0.69969642162323
457,0,3184,0.728553831577301
457,0,2102,0.39978739619255066
457,0,2257,0.5307750701904297
457,0,1972,0.3872225880622864
457,0,2911,0.5393055081367493
457,0,963,0.5526604056358337
457,0,3131,0.7272237539291382
457,0,2405,0.45247867703437805
458,0,2742,0.25829556584358215
458,0,504,0.7060205936431885
458,0,1587,0.5868677496910095
458,0,690,0.321111798286438
458,0,2449,0.4006612300872803
458,0,932,0.7301328182220459
458,0,2773,0.5431985259056091
458,0,3071,0.3874693512916565
458,0,1944,0.4363018870353699
458,0,1334,0.6133572459220886
459,0,644,0.41829389333724976
459,0,1713,0.3775428235530853
459,0,1844,0.5496370792388916
459,0,1158,0.8708757758140564
459,0,2660,0.5935908555984497
459,0,2427,0.7661640644073486
459,0,1122,0.6425935626029968
459,0,2628,0.5404154658317566
459,0,422,0.5709393620491028
459,0,105,0.41788026690483093
460,0,787,0.2793039083480835
460,0,2818,0.47137585282325745
460,0,1269,0.27457594871520996
460,0,5,0.5783431529998779
460,0,2851,0.6659212708473206
460,0,1825,0.49472278356552124
460,0,1263,0.28132364153862
460,0,28,0.7753402590751648
460,0,431,0.4222976267337799
460,0,1601,0.48978638648986816
461,0,1234,0.7022814750671387
461,0,955,0.6790435314178467
461,0,2220,0.5839933156967163
461,0,356,0.3036235570907593
461,0,1297,0.6149364113807678
461,0,1702,0.3997197151184082
461,0,185,0.6041380167007446
461,0,1012,0.5561239123344421
461,0,885,0.6585928797721863
461,0,1375,0.3743993043899536
462,0,535,0.556045413017273
462,0,3147,0.5017634034156799
462,0,1661,0.8077805042266846
462,0,2349,0.45614707469940186
462,0,1557,0.5100364089012146
462,0,2109,0.5327456593513489
462,0,241,0.5761140584945679
462,0,1806,0.35855478048324585
462,0,8,0.42737188935279846
462,0,23,0.6337400674819946
463,0,1471,0.4470469057559967
463,0,1258,0.6759588718414307
463,0,1639,0.5986226797103882
463,0,2241,0.4352824091911316
463,0,462,0.3621182441711426
463,0,238,0.42896246910095215
463,0,598,0.5650237798690796
463,0,951,0.38324111700057983
463,0,2934,0.5957668423652649
463,0,700,0.8171252608299255
464,0,2094,0.5058444738388062
464,0,1604,0.5270519852638245
464,0,2576,0.30968233942985535
464,0,1355,0.3644532859325409
464,0,639,0.5040539503097534
464,0,909,0.6788343191146851
464,0,1548,0.24174806475639343
464,0,372,0.5150555968284607
464,0,878,0.7696257829666138
464,0,2450,0.7537490129470825
465,0,1862,0.5839220881462097
465,0,2853,0.6186229586601257
465,0,1081,0.7130140066146851
465,0,1070,0.4594666361808777
465,0,2499,0.7526890635490417
465,0,23,0.6037306785583496
465,0,1754,0.627405047416687
465,0,2433,0.4961908757686615
465,0,1725,0.41588133573532104
465,0,447,0.5177092552185059
466,0,79,0.4754068851470947
466,0,1934,0.3215942978858948
466,0,1856,0.27416250109672546
466,0,1670,0.5525820255279541
466,0,191,0.47282469272613525
466,0,287,0.3949434459209442
466,0,1083,0.30592674016952515
466,0,1169,0.3370066285133362
466,0,2582,0.6241533160209656
466,0,1679,0.4904263913631439
467,0,2297,0.45642298460006714
467,0,2809,0.7376256585121155
467,0,3150,0.48451173305511475
467,0,2799,0.7034215927124023
467,0,2544,0.3584834337234497
467,0,268,0.7506190538406372
467,0,2445,0.6596664190292358
467,0,1981,0.27769899368286133
467,0,1203,0.5453846454620361
467,0,1914,0.3781922459602356
468,0,2838,0.6251129508018494
468,0,2327,0.5837080478668213
468,0,322,0.30901476740837097
468,0,3053,0.5395601987838745
468,0,800,0.6106321215629578
468,0,2157,0.5742064118385315
468,0,97,0.32558584213256836
468,0,1297,0.6231798529624939
468,0,2742,0.5487334728240967
468,0,641,0.46346843242645264
469,0,1070,0.6316040754318237
469,0,1375,0.327781081199646
469,0,1157,0.511966347694397
469,0,2458,0.47552865743637085
469,0,1735,0.3343368172645569
469,0,684,0.4869452714920044
469,0,3198,0.41568928956985474
469,0,2462,0.5103591084480286
469,0,3072,0.4516725540161133
469,0,2583,0.5943726897239685
470,0,1541,0.6107491850852966
470,0,2760,0.6581444144248962
470,0,582,0.4955558478832245
470,0,1737,0.52558833360672
470,0,106,0.25538432598114014
470,0,2328,0.46915456652641296
470,0,504,0.667549729347229
470,0,3136,0.7274616360664368
470,0,102,0.29441535472869873
470,0,1362,0.13765490055084229
471,0,217,0.6731548309326172
471,0,950,0.6059046983718872
471,0,297,0.631819486618042
471,0,1414,0.3335843086242676
471,0,2117,0.7444193959236145
471,0,1147,0.6862342357635498
471,0,1983,0.5479640364646912
471,0,1895,0.7344693541526794
471,0,1344,0.15682286024093628
471,0,722,0.6472041606903076
472,0,1014,0.7128159999847412
472,0,2808,0.5169905424118042
472,0,119,0.5835947394371033
472,0,231,0.5433833599090576
472,0,1195,0.7512257099151611
472,0,2466,0.3712958097457886
472,0,2821,0.4975944459438324
472,0,2163,0.6093802452087402
472,0,661,0.7257842421531677
472,0,2938,0.547185480594635
473,0,169,0.4117613434791565
473,0,1519,0.7978887557983398
473,0,1194,0.5693075656890869
473,0,1492,0.5217564702033997
473,0,133,0.5979697704315186
473,0,88,0.6427211165428162
473,0,1338,0.5974410772323608
473,0,664,0.27270790934562683
473,0,3146,0.7455422878265381
473,0,794,0.4275188446044922
474,0,1756,0.554320216178894
474,0,2337,0.4381314516067505
474,0,352,0.4917171597480774
474,0,3165,0.4214504361152649
474,0,1228,0.4421544373035431
474,0,1578,0.7031011581420898
474,0,2957,0.7124264240264893
474,0,2773,0.7606596946716309
474,0,3177,0.44679132103919983
474,0,62,0.5169832110404968
475,0,801,0.345964252948761
475,0,572,0.6594879627227783
475,0,2458,0.5851570963859558
475,0,1530,0.4798293113708496
475,0,561,0.3965219557285309
475,0,2869,0.596070408821106
475,0,2337,0.4838143587112427
475,0,3093,0.6486855745315552
475,0,1756,0.44532039761543274
475,0,3035,0.8231587409973145
476,0,237,0.4766171872615814
476,0,562,0.30310875177383423
476,0,2106,0.20950061082839966
476,0,2551,0.7664207220077515
476,0,2101,0.34515929222106934
476,0,3177,0.4883270561695099
476,0,2522,0.614517092704773
476,0,752,0.719330906867981
476,0,2588,0.23230892419815063
476,0,2665,0.48911428451538086
477,0,2496,0.6593509912490845
477,0,262,0.541488528251648
477,0,553,0.626419186592102
477,0,378,0.3731623589992523
477,0,2342,0.4131692051887512
477,0,1071,0.8759014010429382
477,0,293,0.4123724699020386
477,0,1299,0.8022556304931641
477,0,777,0.7019167542457581
477,0,30,0.672411322593689
478,0,1822,0.5535991787910461
478,0,2586,0.6724997162818909
478,0,886,0.5095689296722412
478,0,205,0.5882608890533447
478,0,1811,0.31042253971099854
478,0,1103,0.5561483502388
478,0,149,0.4879600405693054
478,0,1994,0.6261363625526428
478,0,2578,0.6450902223587036
478,0,1230,0.516521692276001
479,0,1400,0.4970046579837799
479,0,1915,0.3423255383968353
479,0,3169,0.6796874403953552
479,0,118,0.41196227073669434
479,0,866,0.4298349618911743
479,0,2823,0.6393576860427856
479,0,1487,0.6884452700614929
479,0,1660,0.5156527161598206
